Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
11105,3,0,3,0,1,i rarely drink so drunk bitches irritate me
11106,3,0,0,3,2,i rather watch the oak cliff redskins and oak cliff comets play hell
11107,3,0,3,0,1,i realized tacal is a bitch
11108,3,0,3,0,1,i really am always there for my bitches and they know that &#128175;.
11109,3,0,3,0,1,i really be baggin bitches with no problem in basketball shorts b i don't know if it's my smile or my cologne or maybe it's just my swag idk
11110,3,0,3,0,1,i really can't stand while people slander shit 90% trash
11111,3,0,3,0,1,i really committed to fucking with the richest of bitches
11112,3,0,3,0,1,"i really don't be pressed for bitches on social media...

do i talk to them? yes. 

do i want them..... http://t.co/6wkvvpsxqp"
11113,3,0,3,0,1,i really don't like that nigguh paul tho
11114,3,2,1,0,0,i really get upset when my lightskin friends have another cute dark skin sidekick..like im supposed to be the only cute darkie u hang wit &#128545;
11115,3,0,3,0,1,"i really hate a fat bitch cause i'm bony ,love smoking hella swisher's when i'm feeling lonely (try me)voice &#128557;&#128557;"
11116,6,1,5,0,1,"i really hate being a bitch to people, but at this point i no longer give a fuck"
11117,3,0,3,0,1,i really hate when i don't get a response back to a text message. like a bitch ain't see it or sum &#128545;
11118,6,0,5,1,1,i really hope you and cameron don't get back together you can do so much better than that ... &#8212; dont call her a hoe http://t.co/npx7gltmst
11119,3,0,3,0,1,"i really just did some hoe shyt, but just so u know im only a hoe for mr."
11120,3,0,3,0,1,i really just wanna brake your fucking head in but i'll look like a bitch if hit you.....
11121,3,3,0,0,0,i really just want to kill some towel head terrorists already &#128530; can high school be over now please?
11122,6,1,5,0,1,i really think ppl defending cassidy throw on hotel at the crib when bitches are comin over
11123,3,0,3,0,1,"i really wanna have a talk about life with the ""fuck her right in the pussy"" dude while smokin a blunt before i die"
11124,6,0,0,6,2,i really want a girl to make me some brownies &#128553;&#128557;
11125,3,0,0,3,2,i really want a sports star to get a pet monkey and name him achilles.
11126,3,1,2,0,1,i really wish i owned a rocket launcher to use on every retard driving in front of me today #roadrage
11128,3,0,3,0,1,i refuse rt @lxrdlvndxn: damn bitches are always talking shit about draya!
11129,3,0,3,0,1,i refuse to raise a child in this bitch ass country.
11130,3,0,3,0,1,i remember 2 of my friends had this and i was jelly rt @mike_got_hoes: had this bitch you couldn't tell me shit bruh http://t.co/kz3eij4ugm
11131,3,0,0,3,2,i remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash.
11132,3,1,2,0,1,"i remember me &amp; duddy was arguing &amp; he gon say ""shut up bitch that's why you raped me !!!"" &#128514;&#128557;&#128514;&#128557; just childish"
11133,3,0,0,3,2,i remember the va tech band called us planet of the apes. i was ready to flip
11134,3,0,3,0,1,i remember them bitches lmaoo
11135,3,1,2,0,1,i remember when milz drunk ass fell asleep while we where all playing gears smh. what a fag
11136,3,1,2,0,1,i remember when bitches wouldnt let a nigga fuck for like 3 months now its 3 days or so
11137,6,0,6,0,1,"i remember when it was ""watch out for her, she has cooties!"" now, it's ""stay away from that hoe, she has herpes."""
11138,3,0,3,0,1,i remember when this lil bitch caught me slippin n had me get ina car an 2 mins later i'm lookin at this nigga holdin a gun in my face.
11139,3,0,0,3,2,i rescued a baby bird &#128035; http://t.co/ad7yy4cuqt
11140,3,0,3,0,1,"i respect any nigga that tell me he got a bitch , so i fall the fuck back no hating &#128175;"
11141,3,0,3,0,1,"i ride around with #notint, so all them bitches can see me &#128526;&#128522;&#128129; #jetlife &#9992;&#65039;"
11142,3,0,3,0,1,i roll a blunt better than the bitches in havana ! cause i'm the king round here !
11143,3,0,1,2,2,i said middle school days as in the ghetto way people... &#8212; and what i am nor here to impress you what are you go... http://t.co/qypvikcrfy
11144,3,1,2,0,1,i salute to the hoes who kno they places... other than that bitches miss me
11145,3,0,3,0,1,i saw so many basic bitches just picking up my school schedule i kinda wanted to throw up tbh.
11146,3,1,2,0,1,i say k.michelle is manly because she doesn't act like a lady.she's too foul at the mouth and violent.i'll have to beat the bitch.
11147,3,0,3,0,1,i say fuck them other niggas bitch im all you need &#128074;
11148,3,0,3,0,1,i say smash the panomera i buy a new one hoe
11149,3,0,3,0,1,i say we all do a big fat line of meth after the finale...come on you pussies :p #goodbyebreakingbad
11150,3,1,2,0,1,i see a real nicca when i look in the mirror
11151,3,0,3,0,1,"i see bitches ain't been doing nun, but trotin &amp; thotin &#128514;"
11152,9,0,8,1,1,i see the same hoes
11153,3,0,3,0,1,i see thru all you fake bitches &amp; niggas.
11154,3,0,1,2,2,i see u jigga!!!! hillary $wankin
11155,6,1,0,5,2,i see ya big boi in the oreo v's
11156,3,0,3,0,1,i see you fuck bitches. i fuck bitches also.
11157,3,0,3,0,1,i see your tweets bitch! lmfao rt @darealquitam: von kick me to the curb i should call n curse her ass out
11158,3,0,3,0,1,i seen scooby hoe some niggas at the gardens too &#128514;&#128514;&#128514;
11159,3,0,0,3,2,i sho do miss my uncle tom
11160,3,0,3,0,1,"i shoot at the pussy, i bust in the pussy i'm cuming too sooooooooooon"
11161,3,1,2,0,1,i shot a stripper because hoes keep stealing my tacos. http://t.co/tq1ies1jlg
11162,6,0,6,0,1,i should be in jail it's a crime hoe i kill these beats
11163,6,0,6,0,1,i should be the only nigga my bitch texting right now&#128175;&#128175;&#128175;&#128175;&#128175;
11164,3,0,3,0,1,i should gt a scurl on.deez hoes
11165,3,0,3,0,1,"i should probs shave my spic stash soon, its kinda getting out of hand"
11166,3,0,0,3,2,i should start wearing beanies more
11167,3,0,3,0,1,i should've fought you when i was over there if only i was myself and i haven't popped that talking about u only need two hits bitch please
11168,6,1,5,0,1,i should've thrown a whole roll of pennies and made her month that bitch.
11169,3,0,1,2,2,i show do like the jeffersons. dat george make me wanna open up a dry cleaning stow and call all da white folk honkey
11170,3,0,3,0,1,i show love to everybody not on joe time i just hate stuck up people thats hoe shit
11171,3,0,3,0,1,i slam duunkk hoes cuz i can't lay up
11172,6,1,5,0,1,i slept good thenna bitch tho
11173,3,0,3,0,1,"i smell i smell i smell, pussy"
11174,3,1,2,0,1,"i smoke a fat pound of grass, and fall on my ass, faster than the fat bitch who sat down to fast."
11175,3,0,3,0,1,i smoke a lot of weed to keep them bitches of ma mind
11176,3,0,3,0,1,i snorted shit with more girls in my presence than a dude lmao coke head bitches..
11177,3,0,2,1,1,i sound retarded but he is learning quickly! @tyler_yost http://t.co/4vqh4zbwml
11178,3,0,3,0,1,i spend my money on weed clothes n food not hoes
11179,3,0,3,0,1,i spent my whole 4th lookin for my hoes.. missed the fireworks and all before i realized i didn't have any hoes.. #allbad
11180,3,0,3,0,1,i spy a couple thirsty hoes on insta.
11181,3,0,3,0,1,i stalk my bf's insta and follow any girl that flirts with him. scare the bitches
11182,3,0,3,0,1,i start garfield monday .. yeahhhhhh lil bitch &#128526;&#128526;&#128526;&#128526;
11183,3,0,3,0,1,"i stay away from bitches that be insecure, i be wild'ning out in public say i'm immature."
11184,3,0,3,0,1,"i still can't get over some of these retards going ape shit over this iphone 5, makes no sense to me whats so ever."
11185,3,0,0,3,2,i still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.
11186,3,0,3,0,1,"i still hate the bitches at the #dmv #californiadmv, miserable hoes"
11187,3,0,3,0,1,i still see plenty basic bitches with iphone 4s.
11188,3,2,1,0,0,i still think snap chat for faggots and high schoolers
11189,3,0,3,0,1,i stopped snapping on women and calling them bitches.
11191,3,0,3,0,1,i support all of my niggaz and bitches doing dope shit on the west side and in my city la
11192,3,0,3,0,1,i swear i care about everything else but these bitches &#128075;&#9996;&#65039;.
11193,3,0,3,0,1,i swear i got that shit that make the bitches go insane
11194,3,0,3,0,1,i swear i hate when im somewhere and a woman catches my rubberband that clearly says kappa alpha psi and ask me am i a kappa. yes bitch lol
11195,3,0,3,0,1,i swear i heard that bitch creak
11196,6,0,6,0,1,i swear i needa go on n go back to the old me because bitches think its a game apparently. let's be real !
11197,3,1,2,0,1,i swear i worry about me and nothing's but me. i keep no other bitch on my radar.... i'm not gay.... &#127383;
11198,3,0,3,0,1,i swear newnan utilities be gettin a nicca .. bout to start reading my own damn meter
11199,3,0,3,0,1,i swear a nicca sleep but im up .. tired as fuk!
11200,3,0,3,0,1,i swear ain't nothing worse than a bad bitch that lost it
11201,3,0,3,0,1,i swear bitches is looney i like a pic ...&amp; i'm fucking that bitch&#128514;&#128514;&#128514;
11202,3,0,3,0,1,i swear bitches wouldn't have nothing to worry about but they don't know how to shut the fuck up.
11203,3,0,3,0,1,i swear dis hoe doinv this grown n sexy challenge look like a lightskinned gremlin.
11204,3,0,3,0,1,i swear females think they know me.... bitch you don't know my intentions you just think you do
11205,6,0,6,0,1,i swear girls with good pussy think that's the answer to everything
11206,3,1,2,0,1,i swear ion see how broke niccas still out here gettin pussy smh
11207,3,0,3,0,1,i swear nobody actually cares about valentine's day unless they are single &amp; jaded and want to bitch. &#10060;&#11093;&#65039;&#10060;&#11093;&#65039;&#127801;
11208,3,0,3,0,1,i swear nobody can complain about hoe early they have to wake up to go to work. because nobody wakes up at 2am to get ready
11209,3,1,2,0,1,i swear ta god nigga all deses hoes want is a yrn ....
11210,3,0,3,0,1,i swear that hoe b trying it...
11211,3,0,0,3,2,i swear the people cleaning the office switch what side the trash vs recycling cans are on on purpose to mess with me.
11212,3,2,1,0,0,"i swear these anon fags go to protests just to take pictures to post to twitter. ""look, i was there...like me"""
11213,3,0,2,1,1,i swear these hoes *aint got nothing on you * &#9996;&#65039;&#128522;&#128591;
11214,6,0,5,1,1,i swear this hoe been following me ever since i went on break
11215,3,0,3,0,1,i swear to god i be in the middle of the club making out wit bitches like i'm tryna film a romantic comedy or somethin
11216,3,0,3,0,1,i swear to god i hit 40 licks i'm lil b and i'm not no bitch when i'm off that dope i rob my bitch !
11217,3,0,3,0,1,i swear to god some hoes look like they take the same exact picture everytime. change it up for once godamn. #ratchet
11218,3,0,3,0,1,i swear y'all broads with a new bitch every month....i cant even get one girlfriend. maybe something is wrong with me
11219,3,0,3,0,1,"i swear, new bitches here me rap and its a wrap !!"
11220,3,1,2,0,1,i take a bitch home give her long dick
11221,3,0,3,0,1,i take full pride in the ass my momma has so blessed me with. now hers is just ridiculous on all levels. her yellow ass got back for years
11222,3,0,2,1,1,i take it notre dame is still trash. http://t.co/frtmyhu7bl
11223,3,0,3,0,1,i take shots wit no chaser i get bitches i don't chase em
11224,3,1,2,0,1,i talk to these bitches like i really do care.
11225,3,0,0,3,2,i talked to some birds... i fell in love again..
11226,3,0,3,0,1,i tell a bitch i don't love shit fuck somethin
11227,3,0,3,0,1,i tell bitches i got that i.t.s ( ike turner syndrome )
11228,3,0,3,0,1,i tell the 5th bitch to get the 6th bitch to to have the 7th bitch bring more.
11229,3,0,3,0,1,i tell the baddest hoes beat it unless you gone strip &#128513;
11230,3,0,3,0,1,"i tell the truuuooooth... that bitch is ugly, yeah her aunt, and momma too. i was gone lie about er, but bro i had to tell the truth."
11231,3,0,3,0,1,i tell this bitch followback. she rts me saying followback. then doesn't followback. blocked like fuck
11232,3,0,3,0,1,"i tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it"
11233,3,0,3,0,1,i text my ex my new bitch pussy wetter
11234,4,0,4,0,1,i thincc i'm a pretty average bitch ya know &#128527;
11235,3,0,3,0,1,"i think i broke a rib when i fell in that ditch, turning into a pussy? i think not."
11236,3,0,2,1,1,i think i figured out where white trash americans come from: the rural parts of europe.
11237,3,1,0,2,2,i think i found a normal roommate again! praise be to jesus! these current ones are about to get their throats slit in their sleep!
11238,3,0,3,0,1,i think i just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier
11239,3,0,3,0,1,i think i killed a chipmunk but that son of a bitch was fast. i need to check my tires.
11240,3,0,3,0,1,i think i read the worst interview ever. lee castro and one of the 2 dope bitches. neither one of these two belong in media.
11241,3,0,0,3,2,i think i'll have salad bar for lunch today. gotta make up for the birthday brownies somehow... #lasthurrahthendietstarts
11242,3,0,0,3,2,i think i'll just eat this brownie and pass out
11243,3,0,3,0,1,i think i'm a bitch tonight
11244,3,0,0,3,2,i think i'm gonna walk around the house free as a bird.
11245,3,0,3,0,1,i think i'm having my guy period today. i have been such an emotional bitch heh heh heh
11246,3,0,3,0,1,i think a lot of bitches don't smile in their selfies because their breath stinks and they don't want to steam up their front cameras
11247,3,0,0,3,2,i think about the fact that dinosaurs evolved into birds every time i eat chicken. dinosaurs are delicious.
11248,3,0,2,1,1,i think ai havent looked at a cloud in a whole minute cus them hoes moving fast asf rn.
11249,3,0,2,1,1,i think all dem hoes on lahhh regular....
11250,3,0,3,0,1,i think all y'all losing y'all niggas cuz the season changed y'all seasonal hoes &#128557;
